  	MAG 	UTC DATE-TIME		LAT		LON		DEPTH	 Region
MAP	 2.7  	2011/03/07 05:13:52 	  18.432 	  -67.551 	16.8 	 MONA PASSAGE, PUERTO RICO
MAP	 2.5  	2011/03/07 03:32:49 	  19.425 	 -155.249 	1.7 	 ISLAND OF HAWAII, HAWAII
MAP	 3.9  	2011/03/07 02:22:02 	  44.299 	 -129.136 	10.8 	 OFF THE COAST OF OREGON
MAP	 3.3  	2011/03/07 00:12:54 	  19.054 	  -64.780 	33.0 	 VIRGIN ISLANDS REGION
MAP	 6.6  	2011/03/07 00:09:39 	 -10.334 	  160.739 	37.9 	 SOLOMON ISLANDS
MAP	 5.4  	2011/03/06 23:45:00 	 -30.983 	 -178.691 	101.7 	 KERMADEC ISLANDS, NEW ZEALAND
MAP	 3.0  	2011/03/06 22:27:49 	  51.382 	 -178.302 	24.9 	 ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
MAP	 4.9  	2011/03/06 22:23:16 	  44.334 	 -129.473 	10.2 	 OFF THE COAST OF OREGON
MAP	 4.8  	2011/03/06 21:35:48 	  44.372 	 -129.346 	10.9 	 OFF THE COAST OF OREGON
MAP	 2.6  	2011/03/06 21:15:00 	  19.407 	 -155.284 	1.3 	 ISLAND OF HAWAII, HAWAII
MAP	 4.6  	2011/03/06 20:50:33 	  73.061 	  5.998 	34.8 	 GREENLAND SEA
MAP	 2.6  	2011/03/06 20:45:16 	  40.385 	 -125.191 	16.4 	 OFFSHORE NORTHERN CALIFORNIA
MAP	 4.9  	2011/03/06 15:48:54 	  52.180 	  142.177 	10.0 	 SAKHALIN, RUSSIA
MAP	 3.6  	2011/03/06 15:40:26 	  51.407 	 -176.775 	33.3 	 ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
MAP	 6.5  	2011/03/06 14:32:36 	 -56.387 	  -27.019 	84.2 	 SOUTH SANDWICH ISLANDS REGION
MAP	 2.8  	2011/03/06 14:21:28 	  19.412 	 -155.261 	3.0 	 ISLAND OF HAWAII, HAWAII
MAP	 3.0  	2011/03/06 14:15:25 	  19.404 	 -155.281 	1.5 	 ISLAND OF HAWAII, HAWAII
MAP	 4.5  	2011/03/06 13:46:38 	  40.404 	 -125.363 	24.7 	 OFFSHORE NORTHERN CALIFORNIA
MAP	 2.5  	2011/03/06 13:40:27 	  32.475 	 -115.501 	10.0 	 BAJA CALIFORNIA, MEXICO
MAP	 3.1  	2011/03/06 13:35:55 	  19.427 	 -155.263 	1.6 	 ISLAND OF HAWAII, HAWAII
MAP	 4.8  	2011/03/06 13:35:16 	  52.847 	  160.698 	44.7 	 OFF THE EAST COAST OF KAMCHATKA, RUSSIA
MAP	 4.9  	2011/03/06 13:09:34 	  52.882 	  160.605 	49.9 	 OFF THE EAST COAST OF KAMCHATKA, RUSSIA
MAP	 6.2  	2011/03/06 12:31:58 	 -18.115 	  -69.391 	101.3 	 TARAPACA, CHILE
MAP	 4.7  	2011/03/06 11:26:26 	  26.909 	  143.598 	10.0 	 BONIN ISLANDS, JAPAN REGION
MAP	 4.7  	2011/03/06 11:06:27 	  26.903 	  143.632 	10.1 	 BONIN ISLANDS, JAPAN REGION
MAP	 4.3  	2011/03/06 10:57:30 	  36.447 	  71.193 	232.8 	 HINDU KUSH REGION, AFGHANISTAN
MAP	 5.0  	2011/03/06 10:52:52 	  26.897 	  143.610 	10.1 	 BONIN ISLANDS, JAPAN REGION
MAP	 2.7  	2011/03/06 10:44:18 	  59.452 	 -153.701 	120.8 	 SOUTHERN ALASKA
MAP	 4.5  	2011/03/06 10:11:36 	  -9.389 	  119.210 	85.9 	 SUMBA REGION, INDONESIA
MAP	 4.2  	2011/03/06 09:45:22 	  14.021 	  -91.299 	80.5 	 GUATEMALA
MAP	 2.8  	2011/03/06 08:53:58 	  19.436 	 -155.260 	1.5 	 ISLAND OF HAWAII, HAWAII
MAP	 4.4  	2011/03/06 08:39:52 	  53.742 	  159.112 	158.2 	 NEAR THE EAST COAST OF KAMCHATKA, RUSSIA
MAP	 4.3  	2011/03/06 07:58:41 	  39.208 	  40.355 	10.0 	 EASTERN TURKEY
MAP	 4.9  	2011/03/06 07:13:25 	  27.023 	  143.682 	10.0 	 BONIN ISLANDS, JAPAN REGION
MAP	 4.6  	2011/03/06 05:25:48 	  70.884 	  -6.278 	10.0 	 JAN MAYEN ISLAND REGION
MAP	 4.5  	2011/03/06 05:21:07 	  -5.148 	  102.356 	40.8 	 SOUTHERN SUMATRA, INDONESIA
MAP	 3.6  	2011/03/06 05:17:36 	  60.931 	 -150.013 	44.0 	 KENAI PENINSULA, ALASKA
MAP	 2.6  	2011/03/06 05:01:49 	  44.682 	 -116.078 	14.4 	 SOUTHERN IDAHO
MAP	 4.8  	2011/03/06 03:43:31 	 -42.381 	  173.921 	10.0 	 SOUTH ISLAND OF NEW ZEALAND
MAP	 3.0  	2011/03/06 03:32:33 	  32.822 	 -115.616 	15.6 	 SOUTHERN CALIFORNIA
MAP	 4.2  	2011/03/06 03:28:18 	  34.801 	  24.960 	44.8 	 CRETE, GREECE
MAP	 3.0  	2011/03/06 03:01:56 	  54.892 	 -160.273 	23.8 	 ALASKA PENINSULA
MAP	 5.1  	2011/03/06 01:44:07 	 -23.054 	  170.448 	35.3 	 SOUTHEAST OF THE LOYALTY ISLANDS
MAP	 2.5  	2011/03/06 01:39:00 	  19.360 	 -155.159 	2.6 	 ISLAND OF HAWAII, HAWAII
MAP	 2.6  	2011/03/06 01:31:12 	  19.366 	 -155.156 	2.8 	 ISLAND OF HAWAII, HAWAII
MAP	 2.6  	2011/03/06 01:23:42 	  19.369 	 -155.157 	4.2 	 ISLAND OF HAWAII, HAWAII
MAP	 2.5  	2011/03/06 01:11:24 	  19.351 	 -155.150 	1.7 	 ISLAND OF HAWAII, HAWAII
MAP	 2.5  	2011/03/06 01:07:32 	  19.368 	 -155.152 	3.3 	 ISLAND OF HAWAII, HAWAII
MAP	 4.7  	2011/03/06 00:56:00 	  26.953 	  143.702 	10.7 	 BONIN ISLANDS, JAPAN REGION
MAP	 2.6  	2011/03/06 00:33:52 	  58.104 	 -150.661 	43.0 	 GULF OF ALASKA
MAP	 4.4  	2011/03/06 00:18:25 	  23.933 	  94.001 	69.8 	 MYANMAR
